Distress (0) vs Suicide (1),Video id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,75,71.34662436530625,98.963695743273,102.38449528507262,25.464349371967984,18.669933608563635,131.2854508181237,21.972760106154958,12.876960862065616,8.813341387057731,13.58883474421246,1.4451592378162548,1.197515111068472,4.213263354849827,2.4203771113217205,0.812061676335648,52.86120147732092,62.65453147430997,55.01184189988244,79.97580215305487,42.302717819799106,0.8567609803565115,30.3167599904494,4.734090721592304,0.6414542726359131,87.78675678899731
0,76,57.049048218003115,25.767585638779366,52.915181159825,5.154735715710872,0.6995318675907375,34.63261995475423,0.5864874660357142,3.991566903958718,0.0,0.0,0.1696221231729113,0.0,0.0,0.1318575819368201,0.0,27.58406553835903,31.333422861918123,35.25491576670517,42.674381819210545,6.7384955215750955,0.013363124128486377,3.9808050266811934,0.015564873489032946,0.0,11.785371218393497
1,77,17.85160492641226,15.516780856832508,31.080142853500575,0.0,1.3105439295892665,38.4539315794374,0.05937107065649045,1.6477705562291871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.291691371349044,12.039971247159682,16.45494634091085,11.77511625262085,10.139690662076053,0.15440096415484267,0.09827731214957616,2.7645686849291504,0.0,10.009902366180139
0,78,130.724829821915,25.19011863377611,44.897947844757915,2.714344179369206,11.29820401152841,59.66521732121254,16.991348946783624,21.35618142803211,0.0,0.0,0.25189600954834007,0.7282970888719384,0.061436546927128736,0.4365183470169456,0.8989793163264834,113.30478125815925,112.06297726630396,60.779505891165115,43.77132947005018,77.11267362700607,17.653969784957866,24.83616664498093,8.98666403165458,7.968663798924753,2.6907329616551325
1,79,49.95075584985459,25.281117992767943,24.610096286974024,0.1497393773340178,0.4061484690407971,27.13733451235085,0.427252600476686,0.3311242370300207,0.005451418559048318,0.0,0.001486975680251507,0.0,0.0,0.0,0.0,34.208466978133984,24.388340021135413,49.45717191424809,31.907152416103806,2.3032165213872826,0.1919166179057498,1.3462320024495829,0.0,0.0,0.15382405872147467
1,80,73.33103107003978,48.21607846537473,1.7655708133928407,0.0,0.18255116999917653,38.541558840741345,1.1913015240568934,4.200818304096618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11715607960015,42.806801509898676,46.37671127621277,29.755728249986067,14.479238142726603,1.3808588180727455,5.775688820890929,0.0,0.0,0.9962028701640087
0,81,101.79709911746042,46.05374032447715,64.31727479403757,90.60946908617726,43.555659069425936,92.61435089867072,79.12855860144549,21.10942273060515,31.790977999067113,33.29818367984195,5.976754050856062,14.391834112092184,24.765830314460974,3.1981380550841325,16.66063606361794,49.52649582650708,71.27652672257034,92.60063781542355,158.18736458431377,71.41756511403656,6.8229280468782685,14.720359203258122,22.001921718948292,4.84735989723665,225.46159935121653
0,82,33.565542029841765,31.12117933165567,43.135421947082975,10.11751892866612,5.849425827143363,36.81272337753129,25.794726084735668,5.089127526563969,0.0,0.0,0.17940290482586538,0.0,0.0,0.19930969357518807,0.011051380004543417,20.10239124890837,19.632209666734827,21.26098627407341,14.694234947665759,21.46038575611404,1.7410963630959635,18.928177025225963,0.031415282390430996,0.0,4.512435993972585
0,83,90.85470006840646,10.807310545963823,5.981555873674436,4.694506754187629,39.5735329439677,8.769622710683528,4.753903760245319,42.97389200310926,1.4843824781195616,1.3908428644716824,0.0,0.0,1.4837639839096906,0.15895293800610175,0.0,79.91184613522573,80.75210189811824,36.04785416714761,5.431086082385572,0.016704581603216823,0.0,0.0,0.0,0.0,0.4269239001315716
1,84,61.182875405436064,16.182469825548004,12.176781907685669,6.0528629883455345,8.463518860097222,15.814663280748485,1.2795474968982543,10.362655006096048,1.3756127236186118,1.7396087752139697,1.9332748752131967,0.22144348185958032,1.3525229552934037,1.2434861508087707,1.200505263824102,43.822417527827305,53.37117102538916,48.360802950057504,56.36173386206202,15.074184990594649,1.7661953810338065,6.002817677353595,0.062177982229980173,0.06747630002632944,12.360102265264503
1,85,12.381390922919522,14.472084920620196,10.486893191987077,0.0,0.9321373737722694,13.577958171335359,0.01937501720009311,0.0741977071805272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04649545544127,11.137467940736892,14.284466915606217,9.39734859684388,5.160457798912686,0.05338308065136117,12.40191932292726,0.0,0.0,5.257334095924202
0,86,146.32347952801342,13.701559099152282,7.7278221040477995,0.16881575368675703,0.1745207637696487,20.67170061396607,1.15274863479816,0.9927055909412338,0.02173795413955995,0.0,0.0,0.38271970738182726,0.020775960319568333,0.0,1.0044473178194182,114.77680752973387,136.94661481594673,102.19748386993675,121.32666812619225,3.4501050947524,1.1021005460832505,7.56431946580771,0.0,0.05161822007953222,3.797849881486344
0,87,9.07811953663746,20.458032281986117,37.10860978884999,11.405728958018372,2.5355104652301232,32.20681416602711,0.7936176529936285,0.023830852412337497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49094028632306,8.933230196763375,1.5506675834770411,8.522582080254029,0.04975784470422512,0.0,0.03884269400863449,0.40030175450189387,0.0,7.4792889400067235
0,88,20.643861030688278,3.3887624403281142,5.606223378971411,0.0,0.0,7.4786693740362296,1.9929280302158758,0.185041881908305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.716525444247676,15.526401014054596,25.094254858720177,13.066334468106218,5.649443216621836,0.0,0.13836124074439626,0.0,0.0,3.5691376552332628
0,89,23.14376417697343,10.710064849077183,10.076978572172603,18.092137021531034,18.413220384098146,13.381129712675795,4.824501448296052,8.798020003949993,0.0,0.0,1.5954854572416906,0.0,0.0,0.007472468584495298,0.0,19.31666804492374,19.13049772787414,15.224745978409452,17.62227072479761,3.576114690284186,0.234370133015696,0.0,9.082889211728766,0.057241364665610486,16.49888535047411
0,90,26.059452922996254,39.084842129100245,42.07894783646005,10.620349434786656,128.56007872054164,34.90169513597117,23.773748237039943,105.58769005821821,0.0,0.0,9.895833333336175e-06,0.1899679549648829,0.0,0.0,0.8431514483818813,22.701030027552097,24.439140731027837,20.947587627273624,23.135959989419568,26.09731171247018,1.9299742784069338,2.790724534983823,7.039546371774692,2.405716587944403,5.06424174494905
